indicator_code,indicator_title,metric,year,value,geo_version,geo_code,geo_name
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2016,10.3,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2018,23.15,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2018,25.7,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2018,22.25,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2018,26.85,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2018,7.5,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2020,23.335,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2020,26.27,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2020,21.905,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2020,5.84,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2020,7.01,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2022,24.759999999999998,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2022,29.064999999999998,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2022,23.299999999999997,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2022,4.965,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2022,7.285,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2024,26.185000000000002,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2024,31.235,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2024,24.865000000000002,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2024,17.54,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2024,6.03,new_34,52,Gia Lai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2014,19.53333333333333,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2014,22.833333333333332,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2014,19.733333333333334,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2014,13,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2014,10.200000000000001,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2016,20.5,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2016,26.166666666666668,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2016,20.7,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2016,13.233333333333334,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2016,11.5,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2018,22.3,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2018,27.566666666666666,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2018,22.233333333333334,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2018,14.5,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2018,9.233333333333334,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2020,23.03333333333333,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2020,28.12,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2020,22.723333333333333,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2020,13.566666666666668,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2020,14.006666666666668,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2022,26.03,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2022,29.63333333333333,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2022,26.21666666666667,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2022,14.333333333333334,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2022,13.016666666666666,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2024,26.776666666666667,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2024,32.77333333333333,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2024,26.426666666666666,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2024,15.17,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2024,17.996666666666666,new_34,68,Lâm Đồng
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2014,25.15,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2014,30.799999999999997,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2014,25.549999999999997,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2014,17.299999999999997,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2014,15,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2016,27.15,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2016,32.7,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2016,26.85,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2016,18.95,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2016,17.35,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2018,28.799999999999997,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2018,33.849999999999994,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2018,29.15,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2018,19.200000000000003,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2018,14.75,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2020,30.195,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2020,39.480000000000004,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2020,29.03,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2020,22.58,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2020,20.215,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2022,31.224999999999998,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2022,33.915,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2022,31.12,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2022,20.7,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2022,17.509999999999998,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2024,33.105000000000004,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2024,39.46,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2024,32.42,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2024,19.86,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2024,22.509999999999998,new_34,80,Tây Ninh
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2014,22.25,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2014,31.25,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2014,21.85,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2014,17.5,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2014,14,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2016,23.25,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2016,34.25,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2016,22.65,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2016,18.8,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2016,13.25,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2018,23.65,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2018,33,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2018,23.3,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2018,21,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2018,11.9,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2020,24.525,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2020,35.375,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2020,23.58,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2020,15.02,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2020,14.81,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2022,27.445,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2022,39.33,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2022,26.979999999999997,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2022,8.57,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2022,10.55,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2024,30.994999999999997,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2024,46.295,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2024,29.61,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2024,20.745,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2024,18.99,new_34,75,Đồng Nai
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2014,24.399999999999995,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2014,30.333333333333332,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2014,25.733333333333334,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2014,18.566666666666666,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2014,17.533333333333335,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2016,25,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2016,30.53333333333333,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2016,26.5,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2016,18.366666666666667,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2016,17.466666666666665,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2018,27.03333333333333,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2018,34.1,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2018,27.900000000000002,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2018,18.2,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2018,18.7,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2020,27.406666666666666,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2020,33.64,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2020,27.590000000000003,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2020,20.063333333333336,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2020,17.56,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2022,28.05,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2022,30.63,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2022,28.366666666666664,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2022,20.576666666666668,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2022,16.656666666666666,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2024,30.113333333333333,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2024,34.02333333333333,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2024,30.186666666666667,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2024,23.179999999999996,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2024,16.94666666666667,new_34,86,Vĩnh Long
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2014,23.15,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2014,31.7,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2014,23.299999999999997,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2014,16.45,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2014,13.649999999999999,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2016,24,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2016,31.35,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2016,24.2,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2016,16.05,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2016,12.35,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2018,25.4,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2018,31.8,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2018,25.65,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2018,15.95,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2018,16,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2020,26.35,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2020,38.265,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2020,25.52,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2020,16.685,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2020,14.975,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2022,27.735,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2022,35.64,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2022,26.995,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2022,29.775,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2022,22.125,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2024,27.39,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2024,33.285,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2024,26.93,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2024,21.39,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2024,14.935,new_34,82,Đồng Tháp
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2014,17.5,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2014,28.45,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2014,18.450000000000003,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2014,14.25,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2014,12.100000000000001,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2016,18.3,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2016,28.299999999999997,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2016,19.5,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2016,14.05,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2016,11.65,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2018,19.65,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2018,28.25,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2018,20.6,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2018,15.45,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2018,14.65,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2020,19.045,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2020,29.77,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2020,19.475,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,less_permanent_house,2020,14.695,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,temporary_house,2020,12.025,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,overall,2022,21.895,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,permanent_house,2022,32.53,new_34,91,An Giang
6.3.M,Diện tích nhà ở bình quân đầu người phân theo loại nhà và phân theo địa phương,semi_permanent_house,2022,22.125,new_34,91,An Giang
